precision,recall
0.21715817694369974,0.5328947368421053
0.2174496644295302,0.5328947368421053
0.21823204419889503,0.5197368421052632
0.21974965229485396,0.5197368421052632
0.2206703910614525,0.5197368421052632
0.2272069464544139,0.5164473684210527
0.22840409956076135,0.5131578947368421
0.2287390029325513,0.5131578947368421
0.23157894736842105,0.506578947368421
0.229607250755287,0.5
0.2306525037936267,0.5
0.23100303951367782,0.5
0.2372611464968153,0.4901315789473684
0.2391653290529695,0.4901315789473684
0.2407108239095315,0.4901315789473684
0.23948220064724918,0.4868421052631579
0.23946037099494097,0.46710526315789475
0.24067796610169492,0.46710526315789475
0.24149659863945577,0.46710526315789475
0.24190800681431004,0.46710526315789475
0.24232081911262798,0.46710526315789475
0.24428822495606328,0.45723684210526316
0.24551971326164876,0.4506578947368421
0.2459605026929982,0.4506578947368421
0.24729241877256317,0.4506578947368421
0.25137614678899084,0.4506578947368421
0.24907063197026022,0.4407894736842105
0.250936329588015,0.4407894736842105
0.25,0.4375
0.2504708097928437,0.4375
0.2504816955684008,0.4276315789473684
0.2490272373540856,0.42105263157894735
0.24951267056530213,0.42105263157894735
0.25147347740667975,0.42105263157894735
0.25296442687747034,0.42105263157894735
0.25298804780876494,0.41776315789473684
0.25502008032128515,0.41776315789473684
0.25553319919517103,0.41776315789473684
0.2560483870967742,0.41776315789473684
0.26419213973799127,0.3980263157894737
0.2676991150442478,0.3980263157894737
0.2686230248306998,0.39144736842105265
0.26773455377574373,0.3848684210526316
0.2708333333333333,0.3848684210526316
0.271461716937355,0.3848684210526316
0.2727272727272727,0.3848684210526316
0.2733644859813084,0.3848684210526316
0.27400468384074944,0.3848684210526316
0.2746478873239437,0.3848684210526316
0.2744630071599045,0.3782894736842105
0.27577937649880097,0.3782894736842105
0.27403846153846156,0.375
0.2746987951807229,0.375
0.27602905569007263,0.375
0.2766990291262136,0.375
0.2780487804878049,0.375
0.27941176470588236,0.375
0.2814814814814815,0.375
0.28428927680798005,0.375
0.2864321608040201,0.375
0.2871536523929471,0.375
0.2900763358778626,0.375
0.2915601023017903,0.375
0.29381443298969073,0.375
0.29533678756476683,0.375
0.2961038961038961,0.375
0.2950391644908616,0.3717105263157895
0.29736842105263156,0.3717105263157895
0.29815303430079154,0.3717105263157895
0.2962962962962963,0.3684210526315789
0.3002680965147453,0.3684210526315789
0.3018867924528302,0.3684210526315789
0.3035230352303523,0.3684210526315789
0.3024523160762943,0.3651315789473684
0.3041095890410959,0.3651315789473684
0.30578512396694213,0.3651315789473684
0.3055555555555556,0.3618421052631579
0.30726256983240224,0.3618421052631579
0.3050847457627119,0.35526315789473684
0.3076923076923077,0.35526315789473684
0.3103448275862069,0.35526315789473684
0.3092485549132948,0.3519736842105263
0.3072463768115942,0.34868421052631576
0.3081395348837209,0.34868421052631576
0.30701754385964913,0.34539473684210525
0.30498533724340177,0.34210526315789475
0.3029411764705882,0.33881578947368424
0.30177514792899407,0.3355263157894737
0.3026706231454006,0.3355263157894737
0.3005952380952381,0.33223684210526316
0.30149253731343284,0.33223684210526316
0.3069908814589666,0.33223684210526316
0.3079268292682927,0.33223684210526316
0.3067484662576687,0.32894736842105265
0.30959752321981426,0.32894736842105265
0.31347962382445144,0.32894736842105265
0.31329113924050633,0.3256578947368421
0.3142857142857143,0.3256578947368421
0.31528662420382164,0.3256578947368421
0.31309904153354634,0.3223684210526316
0.3116883116883117,0.3157894736842105
0.31353135313531355,0.3125
0.31333333333333335,0.3092105263157895
0.31438127090301005,0.3092105263157895
0.31543624161073824,0.3092105263157895
0.3164983164983165,0.3092105263157895
0.3152542372881356,0.3059210526315789
0.31399317406143346,0.3026315789473684
0.3150684931506849,0.3026315789473684
0.3127147766323024,0.2993421052631579
0.3137931034482759,0.2993421052631579
0.3157894736842105,0.29605263157894735
0.31690140845070425,0.29605263157894735
0.31802120141342755,0.29605263157894735
0.3167259786476868,0.29276315789473684
0.32014388489208634,0.29276315789473684
0.3248175182481752,0.29276315789473684
0.3272058823529412,0.29276315789473684
0.332089552238806,0.29276315789473684
0.3333333333333333,0.29276315789473684
0.33460076045627374,0.2894736842105263
0.33587786259541985,0.2894736842105263
0.3384615384615385,0.2894736842105263
0.33976833976833976,0.2894736842105263
0.34375,0.2894736842105263
0.3438735177865613,0.28618421052631576
0.34,0.27960526315789475
0.34274193548387094,0.27960526315789475
0.3441295546558704,0.27960526315789475
0.34285714285714286,0.27631578947368424
0.34710743801652894,0.27631578947368424
0.35,0.27631578947368424
0.35294117647058826,0.27631578947368424
0.35319148936170214,0.2730263157894737
0.351931330472103,0.26973684210526316
0.3521739130434783,0.26644736842105265
0.3537117903930131,0.26644736842105265
0.3568281938325991,0.26644736842105265
0.3584070796460177,0.26644736842105265
0.36160714285714285,0.26644736842105265
0.3632286995515695,0.26644736842105265
0.3665158371040724,0.26644736842105265
0.36363636363636365,0.2631578947368421
0.365296803652968,0.2631578947368421
0.3669724770642202,0.2631578947368421
0.36574074074074076,0.2598684210526316
0.37089201877934275,0.2598684210526316
0.36792452830188677,0.2565789473684211
0.37142857142857144,0.2565789473684211
0.36893203883495146,0.25
0.37254901960784315,0.25
0.37623762376237624,0.25
0.3838383838383838,0.25
0.38578680203045684,0.25
0.3826530612244898,0.24671052631578946
0.38461538461538464,0.24671052631578946
0.38144329896907214,0.24342105263157895
0.38341968911917096,0.24342105263157895
0.3915343915343915,0.24342105263157895
0.39572192513368987,0.24342105263157895
0.3945945945945946,0.24013157894736842
0.3967391304347826,0.24013157894736842
0.3867403314917127,0.23026315789473684
0.38333333333333336,0.22697368421052633
0.3854748603351955,0.22697368421052633
0.39204545454545453,0.22697368421052633
0.3930635838150289,0.2236842105263158
0.3953488372093023,0.2236842105263158
0.391812865497076,0.22039473684210525
0.38823529411764707,0.21710526315789475
0.38323353293413176,0.21052631578947367
0.3878787878787879,0.21052631578947367
0.38650306748466257,0.20723684210526316
0.39375,0.20723684210526316
0.39622641509433965,0.20723684210526316
0.3987341772151899,0.20723684210526316
0.4189189189189189,0.20394736842105263
0.41496598639455784,0.20065789473684212
0.4178082191780822,0.20065789473684212
0.4206896551724138,0.20065789473684212
0.4236111111111111,0.20065789473684212
0.42657342657342656,0.20065789473684212
0.4295774647887324,0.20065789473684212
0.4233576642335766,0.19078947368421054
0.4264705882352941,0.19078947368421054
0.42962962962962964,0.19078947368421054
0.43283582089552236,0.19078947368421054
0.43609022556390975,0.19078947368421054
0.43410852713178294,0.18421052631578946
0.4296875,0.18092105263157895
0.4330708661417323,0.18092105263157895
0.4365079365079365,0.18092105263157895
0.432,0.17763157894736842
0.43548387096774194,0.17763157894736842
0.4344262295081967,0.17434210526315788
0.4297520661157025,0.17105263157894737
0.4406779661016949,0.17105263157894737
0.4358974358974359,0.16776315789473684
0.43103448275862066,0.16447368421052633
0.4260869565217391,0.1611842105263158
0.4247787610619469,0.15789473684210525
0.41964285714285715,0.15460526315789475
0.42342342342342343,0.15460526315789475
0.42201834862385323,0.1513157894736842
0.42990654205607476,0.1513157894736842
0.42452830188679247,0.14802631578947367
0.42857142857142855,0.14802631578947367
0.4230769230769231,0.14473684210526316
0.43564356435643564,0.14473684210526316
0.43434343434343436,0.14144736842105263
0.42857142857142855,0.13815789473684212
0.4329896907216495,0.13815789473684212
0.4375,0.13815789473684212
0.43157894736842106,0.13486842105263158
0.43617021276595747,0.13486842105263158
0.44086021505376344,0.13486842105263158
0.44565217391304346,0.13486842105263158
0.43956043956043955,0.13157894736842105
0.43333333333333335,0.12828947368421054
0.4431818181818182,0.12828947368421054
0.43023255813953487,0.12171052631578948
0.4235294117647059,0.11842105263157894
0.43373493975903615,0.11842105263157894
0.4268292682926829,0.11513157894736842
0.43209876543209874,0.11513157894736842
0.4375,0.11513157894736842
0.4430379746835443,0.11513157894736842
0.4358974358974359,0.1118421052631579
0.4473684210526316,0.1118421052631579
0.44,0.10855263157894737
0.43243243243243246,0.10526315789473684
0.4383561643835616,0.10526315789473684
0.4305555555555556,0.10197368421052631
0.4225352112676056,0.09868421052631579
0.4142857142857143,0.09539473684210527
0.4057971014492754,0.09210526315789473
0.40298507462686567,0.08881578947368421
0.4090909090909091,0.08881578947368421
0.4153846153846154,0.08881578947368421
0.41935483870967744,0.08552631578947369
0.4262295081967213,0.08552631578947369
0.43333333333333335,0.08552631578947369
0.4482758620689655,0.08552631578947369
0.43859649122807015,0.08223684210526316
0.41818181818181815,0.0756578947368421
0.42592592592592593,0.0756578947368421
0.4339622641509434,0.0756578947368421
0.4423076923076923,0.0756578947368421
0.43137254901960786,0.07236842105263158
0.44,0.07236842105263158
0.4375,0.06907894736842106
0.44680851063829785,0.06907894736842106
0.43478260869565216,0.06578947368421052
0.4444444444444444,0.06578947368421052
0.45454545454545453,0.06578947368421052
0.46511627906976744,0.06578947368421052
0.4523809523809524,0.0625
0.43902439024390244,0.05921052631578947
0.46153846153846156,0.05921052631578947
0.47368421052631576,0.05921052631578947
0.4864864864864865,0.05921052631578947
0.5,0.05921052631578947
0.5142857142857142,0.05921052631578947
0.5294117647058824,0.05921052631578947
0.5454545454545454,0.05921052631578947
0.53125,0.05592105263157895
0.5333333333333333,0.05263157894736842
0.5172413793103449,0.049342105263157895
0.5357142857142857,0.049342105263157895
0.5555555555555556,0.049342105263157895
0.5384615384615384,0.046052631578947366
0.52,0.04276315789473684
0.5416666666666666,0.04276315789473684
0.5217391304347826,0.039473684210526314
0.5454545454545454,0.039473684210526314
0.5714285714285714,0.039473684210526314
0.6,0.039473684210526314
0.5555555555555556,0.03289473684210526
0.625,0.03289473684210526
0.6,0.029605263157894735
0.5,0.019736842105263157
0.5454545454545454,0.019736842105263157
0.5,0.01644736842105263
0.4444444444444444,0.013157894736842105
0.5,0.013157894736842105
0.5714285714285714,0.013157894736842105
0.6666666666666666,0.013157894736842105
0.6666666666666666,0.006578947368421052
1.0,0.006578947368421052
1.0,0.003289473684210526
1.0,0.0
